CustomerID,total_transactions,total_products,total_unique_products,total_sales,avg_product_value,avg_cart_value,min_cart_value,max_cart_value
15246,2,33,32,514.15,15.58030303030303,257.07500000000005,186.0,328.15000000000003
15247,1,6,6,356.0,59.333333333333336,356.0,356.0,356.0
15249,15,358,211,6657.36,18.595977653631284,443.82399999999996,-22.65,1001.82
15251,15,121,97,10327.11,85.34801652892563,688.474,-84.48,2846.02
15252,2,44,44,740.78,16.83590909090909,370.39,300.55,440.23
15253,6,55,52,915.3,16.64181818181818,152.54999999999998,-2.9,395.04999999999995
15254,1,18,18,300.36,16.686666666666667,300.36,300.36,300.36
15255,1,47,47,890.85,18.95425531914894,890.85,890.85,890.85
15256,1,6,6,98.45,16.408333333333335,98.45,98.45,98.45
15257,2,8,7,232.14999999999998,29.018749999999997,116.07499999999999,-85.0,317.15
15258,2,34,32,623.16,18.328235294117647,311.58000000000004,307.5,315.66
15260,8,78,62,1780.77,22.830384615384617,222.59625,-30.0,387.88
15261,1,19,19,254.82,13.41157894736842,254.82,254.82,254.82
15262,1,10,10,178.95000000000002,17.895000000000003,178.95000000000002,178.95000000000002,178.95000000000002
15263,1,12,12,156.51,13.042499999999999,156.51,156.51,156.51
15264,1,23,23,393.74,17.11913043478261,393.74,393.74,393.74
15265,2,82,76,1506.1200000000001,18.36731707317073,753.06,712.24,793.88
15266,1,6,6,119.3,19.883333333333333,119.3,119.3,119.3
15267,5,11,8,1717.36,156.12363636363636,343.472,60.0,1035.76
15269,1,2,2,408.8,204.4,408.8,408.8,408.8
15270,9,48,22,2298.2,47.87916666666666,255.35555555555553,-41.4,536.54
15271,16,275,184,2485.82,9.039345454545455,155.36375,-21.25,364.14
15272,2,63,63,721.94,11.45936507936508,360.97,298.96,422.98
15274,2,47,44,716.57,15.246170212765959,358.285,332.58000000000004,383.99
15275,2,42,41,609.19,14.50452380952381,304.59499999999997,-5.95,615.14
15276,1,52,49,135.31,2.602115384615385,135.31,135.31,135.31
15277,1,12,12,255.89999999999998,21.325,255.89999999999998,255.89999999999998,255.89999999999998
15279,2,21,21,277.40999999999997,13.209999999999999,138.70499999999998,-13.100000000000001,290.51
15280,1,16,16,113.12,7.07,113.12,113.12,113.12
15281,12,150,122,2239.9500000000003,14.933000000000002,186.6625,-38.5,780.42
15286,1,3,3,240.55,80.18333333333334,240.55,240.55,240.55
15287,3,21,17,485.24,23.106666666666666,161.74666666666667,-1.45,340.98
15288,5,88,80,2306.52,26.210454545454546,461.304,165.65,986.75
15289,4,59,43,935.1,15.849152542372881,233.775,-4.68,375.45
15290,21,212,93,7803.7699999999995,36.8102358490566,371.60809523809525,-92.8,1510.3600000000001
15291,20,109,63,4596.51,42.16981651376147,229.8255,-35.49,461.15999999999997
15292,1,25,24,180.94,7.2376,180.94,180.94,180.94
15296,10,200,137,3610.31,18.05155,361.03099999999995,-27.799999999999997,1199.33
15297,4,41,30,635.04,15.488780487804878,158.76000000000002,-6.9,261.68
15298,14,194,115,3774.1,19.454123711340205,269.5785714285714,-990.0,990.0
15299,11,12,9,3787.09,315.59083333333336,344.2809090909091,-600.0,1003.2
15300,1,28,28,496.44,17.73,496.44,496.44,496.44
15301,14,247,167,5028.12,20.35676113360324,359.15142857142854,-34.9,673.37
15303,1,31,31,574.02,18.516774193548386,574.02,574.02,574.02
15304,10,26,8,680.3,26.165384615384614,68.03,-9.15,123.15
15306,3,58,57,1174.35,20.247413793103448,391.45,312.45,517.28
15307,1,12,12,205.3,17.108333333333334,205.3,205.3,205.3
15308,2,21,19,302.27,14.393809523809523,151.13500000000002,-8.2,310.47
15311,118,2491,571,59419.340000000004,23.853608992372543,503.5537288135593,-365.15999999999997,4041.18
15312,5,48,42,921.1,19.189583333333335,184.22,-3.75,318.15999999999997
15313,1,1,1,52.0,52.0,52.0,52.0,52.0
15314,1,24,24,327.97,13.665416666666667,327.97,327.97,327.97
15315,3,38,35,551.54,14.514210526315788,183.84666666666666,-18.96,336.96
15316,1,1,1,165.0,165.0,165.0,165.0,165.0
15318,1,33,33,312.62,9.473333333333333,312.62,312.62,312.62
15319,1,16,16,204.5,12.78125,204.5,204.5,204.5
15320,1,36,36,267.13,7.420277777777778,267.13,267.13,267.13
15321,4,106,83,2650.73,25.006886792452832,662.6825,-97.58,1238.54
15322,2,49,42,602.97,12.305510204081633,301.48499999999996,-76.71,679.68
15325,1,49,47,162.29,3.3120408163265305,162.29,162.29,162.29
15326,1,29,29,311.71,10.748620689655171,311.71,311.71,311.71
15327,1,10,10,208.75,20.875,208.75,208.75,208.75
15329,5,62,52,1005.5,16.217741935483872,201.1,-26.5,444.90000000000003
15330,2,13,10,714.96,54.99692307692308,357.48,320.4,394.56
15332,4,35,29,1661.06,47.45885714285714,415.265,15.0,1145.06
15333,1,16,16,1028.56,64.285,1028.56,1028.56,1028.56
15334,3,99,67,351.67,3.5522222222222224,117.22333333333334,109.64,127.53
15335,1,36,34,173.97,4.8325,173.97,173.97,173.97
15339,3,88,79,557.57,6.336022727272728,185.85666666666665,-16.5,316.17
15341,1,17,17,2020.52,118.85411764705883,2020.52,2020.52,2020.52
15342,2,26,24,391.76,15.067692307692308,195.88,-14.33,406.09
15343,1,21,21,364.5,17.357142857142858,364.5,364.5,364.5
15344,5,32,21,476.58,14.893125,95.316,-57.459999999999994,308.69
15345,2,23,20,367.69,15.986521739130435,183.845,-25.85,393.54
15346,1,17,17,252.42000000000002,14.848235294117648,252.42000000000002,252.42000000000002,252.42000000000002
15347,1,5,5,201.60000000000002,40.32000000000001,201.60000000000002,201.60000000000002,201.60000000000002
15348,1,9,9,158.04,17.56,158.04,158.04,158.04
15349,2,72,65,473.81,6.580694444444444,236.905,107.7,366.11
15350,1,5,5,115.65,23.130000000000003,115.65,115.65,115.65
15351,10,233,160,1862.14,7.992017167381975,186.214,-50.980000000000004,601.57
15353,2,63,59,777.02,12.333650793650794,388.51,311.65,465.37
15355,2,14,9,277.05,19.789285714285715,138.525,126.25,150.8
15356,10,519,215,2766.5,5.330443159922929,276.65,150.04,405.76
15358,29,561,292,8234.8,14.678787878787878,283.95862068965516,-84.2,829.85
15360,1,13,13,427.93,32.917692307692306,427.93,427.93,427.93
15361,1,7,7,418.92,59.84571428571429,418.92,418.92,418.92
15363,2,17,16,318.05,18.708823529411767,159.025,-7.95,326.0
15364,2,29,29,913.19,31.489310344827587,456.595,331.80000000000007,581.39
15365,9,151,66,1330.45,8.81092715231788,147.82777777777778,-765.15,765.15
15366,2,44,37,602.51,13.69340909090909,301.255,105.54,496.97
15367,5,96,92,1867.69,19.45510416666667,373.538,-9.9,764.58
15368,1,4,4,446.94000000000005,111.73500000000001,446.94000000000005,446.94000000000005,446.94000000000005
15369,1,1,1,-1592.49,-1592.49,-1592.49,-1592.49,-1592.49
15370,8,95,65,2360.55,24.847894736842107,295.06875,-25.5,570.02
15372,1,27,27,2007.3999999999999,74.34814814814814,2007.3999999999999,2007.3999999999999,2007.3999999999999
15373,13,137,74,2213.11,16.154087591240877,170.23923076923077,-202.79999999999998,362.48
15374,1,3,3,168.0,56.0,168.0,168.0,168.0
15376,3,117,100,1233.3600000000001,10.541538461538462,411.11999999999995,244.34,654.17
15379,8,196,145,3631.8900000000003,18.530051020408166,453.98625,-71.4,1491.46
15380,6,37,22,1682.3600000000001,45.469189189189194,280.3933333333334,-7.9,422.00000000000006
15381,2,8,8,596.85,74.60625,298.42499999999995,282.29999999999995,314.55
15382,8,306,193,5927.86,19.372091503267974,740.9825,-15.100000000000001,2582.78
15384,3,43,35,635.76,14.785116279069767,211.92,-6.65,338.84
15385,1,12,12,316.88,26.406666666666666,316.88,316.88,316.88
15386,1,31,31,394.14,12.714193548387096,394.14,394.14,394.14
15388,1,10,10,140.54,14.053999999999998,140.54,140.54,140.54
15389,1,1,1,500.0,500.0,500.0,500.0,500.0
15392,5,85,74,1515.73,17.832117647058823,303.146,-19.799999999999997,565.66
15393,2,12,10,231.86,19.32166666666667,115.93,107.76,124.10000000000001
15394,4,85,54,2183.54,25.68870588235294,545.885,329.4,848.78
15395,1,7,7,107.45,15.35,107.45,107.45,107.45
15396,1,14,14,288.18,20.584285714285716,288.18,288.18,288.18
15397,1,6,6,94.0,15.666666666666666,94.0,94.0,94.0
15398,3,74,60,1339.63,18.10310810810811,446.54333333333335,-5.9,710.6800000000001
15399,3,50,45,815.77,16.3154,271.92333333333335,243.96,305.17
15400,6,13,10,666.7,51.284615384615385,111.11666666666667,-49.5,346.1
15402,2,42,35,626.77,14.923095238095238,313.385,185.78,440.99
15405,1,8,8,349.1,43.6375,349.1,349.1,349.1
15406,4,58,51,426.61,7.355344827586207,106.65249999999999,-66.25,258.42
15407,4,153,142,1056.44,6.90483660130719,264.11,164.86,410.87
15408,1,34,34,267.18,7.858235294117647,267.18,267.18,267.18
15410,8,122,48,3450.84,28.285573770491805,431.355,152.17,809.9200000000001
15411,5,100,86,1346.38,13.4638,269.276,-12.5,609.05
15412,1,10,10,190.53,19.053,190.53,190.53,190.53
15414,3,39,37,774.9000000000001,19.86923076923077,258.3,36.2,385.3
15415,1,48,46,572.8100000000001,11.933541666666668,572.8100000000001,572.8100000000001,572.8100000000001
15416,5,193,165,3974.37,20.592590673575128,794.874,-9.95,1375.24
15417,1,28,28,508.8,18.17142857142857,508.8,508.8,508.8
15419,1,8,8,135.86,16.9825,135.86,135.86,135.86
15421,4,53,40,950.36,17.93132075471698,237.59,38.2,406.1
15422,2,6,6,97.7,16.283333333333335,48.85,42.2,55.5
15423,1,2,2,43.5,21.75,43.5,43.5,43.5
15424,2,17,17,383.34,22.54941176470588,191.67000000000002,189.84,193.5
15426,7,300,222,1429.9,4.766333333333334,204.27142857142857,-12.54,446.15999999999997
15427,3,306,233,1483.14,4.84686274509804,494.37999999999994,371.03,605.6
15428,1,6,6,93.78,15.63,93.78,93.78,93.78
15429,3,83,77,364.90000000000003,4.396385542168675,121.63333333333333,-32.45,243.06
15432,1,10,10,171.19,17.119,171.19,171.19,171.19
15433,3,53,40,417.87,7.88433962264151,139.29,-115.43,372.64
15434,6,59,40,997.48,16.906440677966103,166.24666666666667,-44.0,306.96
15435,1,29,29,149.29,5.147931034482759,149.29,149.29,149.29
15436,3,329,243,1122.53,3.4119452887537993,374.1766666666667,263.21,489.05
15437,1,45,44,200.16,4.4479999999999995,200.16,200.16,200.16
15438,1,25,25,156.57999999999998,6.263199999999999,156.57999999999998,156.57999999999998,156.57999999999998
15440,3,62,50,383.68,6.188387096774194,127.89333333333333,111.86,146.02
15442,1,2,2,594.0,297.0,594.0,594.0,594.0
15443,8,385,237,3212.16,8.343272727272726,401.52,-24.75,687.86
15444,2,219,191,1418.26,6.476073059360731,709.1299999999999,342.9,1075.36
15445,1,5,5,113.5,22.7,113.5,113.5,113.5
15447,1,9,9,155.17,17.24111111111111,155.17,155.17,155.17
15448,1,28,28,494.64,17.665714285714284,494.64,494.64,494.64
15449,5,62,47,971.22,15.66483870967742,194.244,-1.65,345.92
15450,1,30,30,429.84,14.328,429.84,429.84,429.84
15452,3,58,47,538.73,9.28844827586207,179.57666666666668,125.4,247.25
15453,7,286,169,1388.37,4.854440559440559,198.3385714285714,135.28,350.43
15454,1,25,23,179.1,7.164,179.1,179.1,179.1
15456,3,60,48,447.22,7.453666666666667,149.07333333333335,17.67,243.22
15457,1,58,56,237.07,4.087413793103448,237.07,237.07,237.07
15458,1,7,7,161.64,23.09142857142857,161.64,161.64,161.64
15460,1,58,53,216.76,3.7372413793103445,216.76,216.76,216.76
15462,3,11,9,234.6,21.327272727272728,78.2,64.8,105.0
15463,1,7,7,126.14,18.02,126.14,126.14,126.14
15464,1,157,155,1048.85,6.680573248407643,1048.85,1048.85,1048.85
15465,24,104,43,6945.0199999999995,66.77903846153846,289.37583333333333,-98.55,786.4399999999999
15466,1,57,56,334.53,5.868947368421052,334.53,334.53,334.53
15467,4,53,41,511.88,9.658113207547169,127.97,-13.0,288.42
15468,5,29,25,438.46,15.119310344827586,87.69200000000001,-19.85,447.61
15469,4,27,24,504.5,18.685185185185187,126.125,-19.95,304.3
15471,1,77,67,469.48,6.097142857142857,469.48,469.48,469.48
15472,1,76,76,371.56,4.888947368421053,371.56,371.56,371.56
15473,10,14,4,1465.2,104.65714285714286,146.52,-102.0,547.2
15475,1,29,29,454.10999999999996,15.658965517241377,454.10999999999996,454.10999999999996,454.10999999999996
15478,2,46,34,1441.42,31.33521739130435,720.71,614.59,826.83
15480,1,45,45,905.5,20.122222222222224,905.5,905.5,905.5
15482,16,127,46,6568.72,51.72220472440945,410.54499999999996,-2210.64,2210.64
15483,4,88,74,233.81,2.656931818181818,58.4525,18.830000000000002,114.85
15484,5,189,135,3563.11,18.852433862433863,712.6220000000001,-31.2,1636.52
15485,3,86,59,2575.0,29.941860465116278,858.3333333333334,328.54,1296.37
15488,1,2,2,91.32000000000001,45.660000000000004,91.32000000000001,91.32000000000001,91.32000000000001
15489,4,55,47,1090.03,19.818727272727273,272.5075,-44.25000000000001,442.64
15491,7,155,108,3090.85,19.940967741935484,441.55,-9.24,837.97
15492,2,35,32,659.4599999999999,18.841714285714282,329.73,171.72,487.74
15493,7,299,177,1967.25,6.579431438127091,281.0357142857143,-21.8,538.76
15494,2,125,120,1299.23,10.39384,649.615,171.85,1127.38
15497,3,16,13,1259.7,78.73125,419.90000000000003,-2.5,970.6
15498,35,523,362,12396.46,23.702600382409177,354.1845714285714,-281.0,1761.18
15500,4,68,64,1131.56,16.640588235294118,282.89,147.04,406.02
15502,23,252,164,5541.46,21.989920634920637,240.93304347826088,-3155.95,3315.0699999999997
15503,1,70,66,147.09,2.1012857142857144,147.09,147.09,147.09
15504,1,13,13,52.83,4.063846153846153,52.83,52.83,52.83
15505,7,99,90,3497.14,35.32464646464646,499.5914285714286,-99.60000000000001,944.1600000000001
15506,3,164,121,979.26,5.971097560975609,326.42,209.35,464.85
15507,1,46,41,492.36,10.703478260869565,492.36,492.36,492.36
15508,6,92,78,1000.27,10.8725,166.71166666666667,15.0,311.42
15510,1,1,1,250.0,250.0,250.0,250.0,250.0
15511,5,160,117,909.23,5.6826875,181.846,119.25,229.8
15512,2,7,7,121.0,17.285714285714285,60.5,19.799999999999997,101.2
15513,22,314,183,14520.08,46.24229299363057,660.0036363636364,-152.64000000000001,2520.28
15514,13,218,96,2963.19,13.592614678899082,227.93769230769232,-1136.3200000000002,1136.3200000000002
15516,3,15,15,62.43,4.162,20.81,6.36,47.4
15517,1,27,27,267.03,9.889999999999999,267.03,267.03,267.03
15518,13,220,136,1911.89,8.69040909090909,147.06846153846155,-11.7,406.65999999999997
15520,1,18,18,343.5,19.083333333333332,343.5,343.5,343.5
15521,13,200,117,2574.65,12.87325,198.05,-192.4,673.42
15522,2,57,47,398.84,6.99719298245614,199.42,138.94,259.9
15523,1,10,10,412.01000000000005,41.20100000000001,412.01000000000005,412.01000000000005,412.01000000000005
15524,1,1,1,440.0,440.0,440.0,440.0,440.0
15525,4,180,133,811.02,4.5056666666666665,202.755,-14.899999999999999,314.69
15526,2,4,4,148.44,37.11,74.22,19.9,128.54
15527,10,166,128,2348.82,14.149518072289158,234.882,-64.11,641.1
15528,1,26,26,229.33,8.820384615384615,229.33,229.33,229.33
15529,12,674,415,3967.78,5.886913946587537,330.64833333333337,-27.450000000000003,817.04
15530,4,108,90,1502.35,13.910648148148148,375.5875,177.85,553.13
15531,2,228,196,2007.44,8.804561403508773,1003.72,485.13,1522.31
15532,6,263,205,1517.08,5.768365019011407,252.8466666666667,-59.599999999999994,545.34
15533,5,86,73,746.92,8.685116279069767,149.384,-53.4,449.65999999999997
15535,7,78,55,459.9,5.896153846153846,65.7,-51.0,270.34000000000003
15537,1,24,24,110.92,4.621666666666667,110.92,110.92,110.92
15539,1,41,41,538.46,13.133170731707319,538.46,538.46,538.46
15540,1,15,15,213.3,14.22,213.3,213.3,213.3
15541,1,29,29,85.13000000000001,2.9355172413793107,85.13000000000001,85.13000000000001,85.13000000000001
15543,1,28,26,127.86,4.566428571428571,127.86,127.86,127.86
15544,11,261,122,3542.51,13.572835249042146,322.04636363636365,-2.55,560.35
15545,2,81,78,292.71999999999997,3.613827160493827,146.36,135.32999999999998,157.39000000000001
15547,14,702,441,4954.84,7.058176638176638,353.9171428571429,14.95,767.37
15549,4,116,104,1655.76,14.273793103448275,413.94,-37.5,942.1
15550,4,61,43,575.63,9.43655737704918,143.9075,137.89999999999998,154.24
15551,1,29,29,436.06,15.036551724137931,436.06,436.06,436.06
15552,1,17,17,90.12,5.301176470588236,90.12,90.12,90.12
15553,1,56,51,437.23,7.807678571428572,437.23,437.23,437.23
15554,1,14,14,217.2,15.514285714285714,217.2,217.2,217.2
15555,20,925,404,4758.2,5.144,237.91,-25.720000000000002,620.35
15556,1,31,31,279.77,9.024838709677418,279.77,279.77,279.77
15557,1,20,16,473.65000000000003,23.6825,473.65000000000003,473.65000000000003,473.65000000000003
15561,5,31,27,722.74,23.3141935483871,144.548,-77.85000000000001,350.92
15562,1,1,1,134.55,134.55,134.55,134.55,134.55
15563,7,117,88,1319.69,11.27940170940171,188.52714285714282,-39.6,655.8199999999999
15565,2,8,8,173.16,21.645,86.58000000000001,84.36000000000001,88.8
15567,1,7,7,186.01,26.572857142857142,186.01,186.01,186.01
15568,3,53,27,758.29,14.307358490566036,252.76333333333332,194.21,335.77
15569,5,31,27,1375.71,44.377741935483876,275.142,244.79999999999998,352.81
15570,13,330,232,4109.97,12.454454545454546,316.1515384615385,-55.55,958.82
15571,4,57,47,650.4300000000001,11.411052631578949,162.60750000000002,121.6,202.35
15572,7,215,166,2552.86,11.873767441860466,364.69428571428574,194.98,679.25
15573,2,104,88,607.45,5.840865384615385,303.725,196.75,410.7
15574,4,168,131,702.25,4.180059523809524,175.5625,3.75,375.65
15576,1,45,43,940.6700000000001,20.90377777777778,940.6700000000001,940.6700000000001,940.6700000000001
15577,3,39,39,258.88,6.637948717948718,86.29333333333334,29.65,156.85
15578,1,13,13,127.1,9.776923076923076,127.1,127.1,127.1
15579,2,51,45,348.6,6.835294117647059,174.3,149.0,199.6
15581,14,151,134,3429.9700000000003,22.715033112582784,244.99785714285716,-250.0,2500.0
15582,3,44,39,682.9100000000001,15.52068181818182,227.63666666666668,141.4,303.61
15584,5,125,89,722.61,5.78088,144.522,-2.5,288.37
15585,1,31,31,455.3,14.687096774193549,455.3,455.3,455.3
15587,4,9,3,913.6800000000001,101.52000000000001,228.42,111.96,344.88
15589,4,30,28,456.58,15.219333333333333,114.145,-21.95,263.58
15590,1,1,1,-30.19,-30.19,-30.19,-30.19,-30.19
15592,1,24,24,388.58,16.190833333333334,388.58,388.58,388.58
15593,1,5,5,199.8,39.96,199.8,199.8,199.8
15594,6,104,85,1767.53,16.99548076923077,294.5883333333333,-4.25,718.21
15596,9,84,51,1343.34,15.992142857142856,149.26,-26.500000000000004,402.32
15597,2,23,22,315.71999999999997,13.72695652173913,157.85999999999999,-8.850000000000001,324.57
15598,3,16,14,235.68,14.73,78.56,-2.5,240.68
15599,2,52,50,761.74,14.648846153846154,380.87,312.90999999999997,448.83
15601,17,414,230,6745.36,16.293140096618355,396.78588235294114,-24.0,781.14
15602,15,54,31,1083.63,20.067222222222224,72.242,-62.99,402.24
15603,1,2,2,48.480000000000004,24.240000000000002,48.480000000000004,48.480000000000004,48.480000000000004
15604,1,17,17,216.39,12.728823529411764,216.39,216.39,216.39
15605,5,67,61,1198.23,17.88402985074627,239.64600000000002,182.75,312.58
15606,11,91,51,2422.64,26.62241758241758,220.23999999999998,-477.72,480.78000000000003
15607,1,13,13,104.76,8.05846153846154,104.76,104.76,104.76
15608,4,60,59,1093.68,18.228,273.42,24.96,660.64
15609,2,18,16,270.03000000000003,15.001666666666669,135.01500000000001,-28.45,298.48
15610,1,6,6,112.46000000000001,18.743333333333336,112.46000000000001,112.46000000000001,112.46000000000001
15611,15,45,23,1568.39,34.85311111111111,104.55933333333334,-15.9,385.47
15612,2,6,4,195.15,32.525,97.575,69.65,125.5
15615,27,429,185,10360.04,24.14927738927739,383.70518518518514,-13.75,1048.64
15618,5,49,39,747.031,15.245530612244897,149.40619999999998,-29.82,357.81
15619,1,3,3,336.40000000000003,112.13333333333334,336.40000000000003,336.40000000000003,336.40000000000003
15620,6,104,92,1524.4,14.657692307692308,254.06666666666663,-15.0,678.17
15621,6,18,11,1158.77,64.37611111111111,193.12833333333333,-78.96000000000001,563.28
15622,16,214,169,3224.53,15.067897196261683,201.53312499999998,-381.95,1537.2
15623,1,19,19,301.03,15.843684210526314,301.03,301.03,301.03
15624,4,34,26,588.13,17.297941176470587,147.0325,68.10000000000001,208.63000000000002
15625,8,68,44,1504.56,22.125882352941176,188.07,-15.0,695.3299999999999
15626,2,49,49,675.8,13.791836734693877,337.9,281.88,393.92
15628,10,157,85,2865.64,18.25248407643312,286.564,-4.6,416.46000000000004
15630,3,61,57,1180.4,19.35081967213115,393.4666666666667,-5.95,789.49
15632,10,177,107,3147.31,17.78141242937853,314.731,-122.1,627.12
15634,1,15,15,243.55,16.236666666666668,243.55,243.55,243.55
15636,2,25,20,724.76,28.9904,362.38,306.7,418.06
15637,1,15,15,223.36,14.890666666666668,223.36,223.36,223.36
15638,1,2,2,-94.0,-47.0,-94.0,-94.0,-94.0
15639,1,25,25,425.32,17.0128,425.32,425.32,425.32
15640,17,495,241,12433.34,25.117858585858585,731.3729411764706,-59.62,1485.78
15641,4,119,102,1887.2,15.858823529411765,471.80000000000007,308.37,581.82
15643,6,36,31,647.4,17.983333333333334,107.89999999999999,-8.3,337.1
15644,4,238,166,813.0,3.4159663865546217,203.25,36.4,389.81
15645,1,52,50,612.01,11.769423076923077,612.01,612.01,612.01
15646,4,36,35,425.14000000000004,11.809444444444445,106.28500000000001,-22.5,189.8
15648,4,28,24,599.9,21.425,149.975,-53.7,340.5
15649,2,2,1,816.0,408.0,408.0,306.0,510.0
15651,3,32,27,646.3,20.196875,215.4333333333333,114.2,304.78
15652,1,21,21,337.74,16.082857142857144,337.74,337.74,337.74
15653,2,6,4,877.4399999999999,146.23999999999998,438.71999999999997,48.0,829.4399999999999
15654,2,21,15,922.53,43.93,461.265,327.51,595.02
15655,2,37,34,511.32,13.819459459459459,255.65999999999997,-49.35,560.67
15656,4,47,46,748.5,15.925531914893616,187.125,63.910000000000004,256.77
15657,1,1,1,30.0,30.0,30.0,30.0,30.0
15658,8,56,40,958.9,17.123214285714287,119.8625,-22.700000000000003,418.95
15659,1,11,11,306.45,27.85909090909091,306.45,306.45,306.45
15660,12,94,55,1552.01,16.510744680851065,129.33416666666668,-39.6,372.16
15661,2,5,4,309.8,61.96,154.89999999999998,116.0,193.79999999999998
15663,1,9,9,138.14,15.348888888888887,138.14,138.14,138.14
15664,2,19,19,358.63,18.875263157894736,179.315,-27.799999999999997,386.43
15665,2,116,92,2242.01,19.327672413793106,1121.005,765.79,1476.22
15667,1,13,13,301.32,23.178461538461537,301.32,301.32,301.32
15668,1,1,1,76.32000000000001,76.32000000000001,76.32000000000001,76.32000000000001,76.32000000000001
15669,5,35,31,677.69,19.36257142857143,135.538,-6.65,235.94
15670,1,12,12,173.05,14.420833333333334,173.05,173.05,173.05
15671,10,81,52,2635.4900000000002,32.53691358024692,263.54900000000004,-8.5,638.4000000000001
15673,4,155,107,2881.02,18.587225806451613,720.255,318.66,969.95
15674,8,135,88,1744.02,12.918666666666667,218.00250000000003,-355.12,1066.94
15675,3,21,20,323.69,15.413809523809524,107.89666666666666,45.0,180.39
15676,5,216,191,3324.09,15.389305555555556,664.818,-91.27,2370.04
15677,1,33,33,657.23,19.916060606060608,657.23,657.23,657.23
15678,1,12,12,352.7,29.391666666666666,352.7,352.7,352.7
15679,4,110,98,781.28,7.102545454545455,195.32,46.62,474.4
15680,3,78,61,1333.68,17.09846153846154,444.56,311.97,542.82
15681,6,67,32,946.36,14.124776119402986,157.72666666666666,-479.8,479.8
15683,1,10,10,193.75,19.375,193.75,193.75,193.75
15687,11,168,119,2981.5,17.74702380952381,271.04545454545456,-9.95,561.73
15689,2,9,8,254.1,28.233333333333334,127.05,103.5,150.6
15690,2,19,19,239.76,12.618947368421052,119.88,111.0,128.76
15691,1,2,2,136.8,68.4,136.8,136.8,136.8
15692,1,12,12,191.04,15.92,191.04,191.04,191.04
15694,15,79,42,6423.6,81.3113924050633,428.24,-55.800000000000004,1410.26
15695,2,22,22,409.98,18.635454545454547,204.99,50.25000000000001,359.73
15696,12,177,140,2644.46,14.94045197740113,220.37166666666667,-74.15,719.61
15699,1,18,18,309.65,17.202777777777776,309.65,309.65,309.65
15700,3,89,85,664.03,7.4610112359550556,221.34333333333333,-32.65,692.78
15701,4,237,193,1542.14,6.506919831223629,385.53499999999997,111.07,857.0
15703,1,5,5,211.5,42.3,211.5,211.5,211.5
15704,4,117,79,2293.62,19.603589743589744,573.405,38.16,938.85
15705,1,6,6,143.1,23.849999999999998,143.1,143.1,143.1
15706,7,59,50,1001.8100000000001,16.979830508474578,143.1157142857143,-32.4,450.05
15707,4,214,126,945.58,4.418598130841121,236.39499999999998,166.78,307.95
15708,11,297,124,3329.7200000000003,11.211178451178451,302.7018181818182,-9.95,663.8100000000001
15709,1,6,6,133.25,22.208333333333332,133.25,133.25,133.25
15712,5,53,41,1072.3600000000001,20.233207547169815,214.47200000000004,99.60000000000001,307.66
15713,3,20,18,346.75,17.3375,115.58333333333333,-9.95,185.55
15714,2,35,34,330.88,9.453714285714286,165.44,132.48000000000002,198.4
15716,4,118,101,1118.81,9.481440677966102,279.7025,115.26,547.1
15717,1,7,7,150.3,21.47142857142857,150.3,150.3,150.3
15719,14,938,299,5043.96,5.377356076759062,360.28285714285715,-1.65,616.83
15720,1,128,128,598.73,4.677578125,598.73,598.73,598.73
15721,1,91,80,507.08,5.572307692307692,507.08,507.08,507.08
15722,6,72,47,2181.21,30.294583333333335,363.535,-41.35,713.7600000000001
15723,1,41,37,203.1,4.953658536585365,203.1,203.1,203.1
15724,3,12,11,212.3,17.691666666666666,70.76666666666667,-5.95,114.60000000000001
15725,1,32,32,415.25,12.9765625,415.25,415.25,415.25
15727,7,302,213,5178.96,17.14887417218543,739.8514285714285,374.82000000000005,1536.85
15728,1,4,4,-134.8,-33.7,-134.8,-134.8,-134.8
15729,2,6,5,62.0,10.333333333333334,31.0,-23.0,85.0
15730,4,73,68,1108.38,15.183287671232879,277.095,-12.5,467.43
15732,2,14,13,294.12,21.00857142857143,147.06,138.1,156.02
15733,1,10,10,162.3,16.23,162.3,162.3,162.3
15734,2,26,25,1339.45,51.517307692307696,669.7250000000001,578.6500000000001,760.8000000000001
15737,12,81,60,1121.21,13.8420987654321,93.43416666666667,-34.0,475.88
15738,19,176,46,4788.77,27.208920454545456,252.0405263157895,-13.2,391.8
15739,1,8,8,449.12,56.14,449.12,449.12,449.12
15740,1,9,9,154.88,17.20888888888889,154.88,154.88,154.88
15743,4,88,59,784.46,8.914318181818182,196.115,111.5,322.55
15744,1,3,3,34.8,11.6,34.8,34.8,34.8
15745,6,65,57,1071.24,16.480615384615383,178.54,-14.5,309.53000000000003
15746,2,29,28,182.96,6.308965517241379,91.48,-13.919999999999998,196.88
15747,3,93,52,974.04,10.473548387096773,324.68,242.65,424.57
15748,1,21,19,149.31,7.11,149.31,149.31,149.31
15749,4,15,6,21535.9,1435.7266666666667,5383.975,-22998.4,21535.9
15750,9,295,214,2451.23,8.309254237288135,272.3588888888889,-14.25,508.07
15752,8,412,236,2628.93,6.380898058252427,328.61625000000004,-8.45,533.23
15753,1,1,1,79.2,79.2,79.2,79.2,79.2
15754,4,29,24,455.67,15.712758620689655,113.9175,-2.9,211.62
15755,8,149,127,2318.88,15.562953020134229,289.86,-27.25,600.99
15756,4,192,160,532.96,2.7758333333333334,133.24,115.72,168.12
